,pclass,survived,gender,age,sibsp,parch,fare,cabin,embarked,boat,body,home.dest
731,3,0,male,19.0,0,0,7.9,,S,,,Austria
732,3,0,male,30.0,0,0,8.05,,S,,,London
733,3,1,male,9.0,1,1,15.9,,S,2,,"England Brooklyn, NY"
734,3,1,male,3.0,1,1,15.9,,S,2,,"England Brooklyn, NY"
735,3,1,female,36.0,0,2,15.9,,S,2,,"England Brooklyn, NY"
736,3,0,male,59.0,0,0,7.25,,S,,,"Merrill, WI"
737,3,0,male,19.0,0,0,8.16,,S,,,"Bristol, England Cleveland, OH"
738,3,1,female,17.0,0,1,16.1,,S,12,,"Bournemouth, England Newark, NJ"
739,3,0,male,44.0,0,1,16.1,,S,,,"Bournemouth, England Newark, NJ"
740,3,0,male,17.0,0,0,8.66,,S,,,Austria-Hungary
741,3,0,male,22.5,0,0,7.23,,C,,9.0,
742,3,1,male,45.0,0,0,8.05,,S,15,,"Australia Fingal, ND"
743,3,0,female,22.0,0,0,10.52,,S,,,"Norrlot, Sweden Chicago, IL"
744,3,0,male,19.0,0,0,10.17,,S,,,Austria
745,3,1,female,30.0,0,0,6.95,,Q,15,,"Co Athlone, Ireland New York, NY"
746,3,1,male,29.0,0,0,7.75,,Q,13 15 B,,"Co Athlone, Ireland New York, NY"
747,3,0,male,0.3333,0,2,14.4,,S,,,"Stanton, IA"
748,3,0,male,34.0,1,1,14.4,,S,,197.0,"Stanton, IA"
749,3,0,female,28.0,1,1,14.4,,S,,,"Stanton, IA"
750,3,0,male,27.0,0,0,7.9,,S,,,"Bulgaria Chicago, IL"
751,3,0,male,25.0,0,0,7.9,,S,,,"Bulgaria Chicago, IL"
752,3,0,male,24.0,2,0,24.15,,S,,,"West Bromwich, England Pontiac, MI"
753,3,0,male,22.0,0,0,8.05,,S,,,
754,3,0,male,21.0,2,0,24.15,,S,,,"West Bromwich, England Pontiac, MI"
755,3,0,male,17.0,2,0,8.05,,S,,,"West Bromwich, England Pontiac, MI"
756,3,0,male,,1,0,16.1,,S,,,"Liverpool, England Bedford, OH"
757,3,1,female,,1,0,16.1,,S,16,,"Liverpool, England Bedford, OH"
758,3,1,male,36.5,1,0,17.4,,S,15,,"Tampico, MT"
759,3,1,female,36.0,1,0,17.4,,S,13,,"Tampico, MT"
760,3,1,male,30.0,0,0,9.5,,S,11,,"Belgium Detroit, MI"
761,3,0,male,16.0,0,0,9.5,,S,,,
762,3,1,male,1.0,1,2,20.58,,S,10,,"Devon, England Wichita, KS"
763,3,1,female,0.1667,1,2,20.58,,S,10,,"Devon, England Wichita, KS"
764,3,0,male,26.0,1,2,20.58,,S,,,"Devon, England Wichita, KS"
765,3,1,female,33.0,1,2,20.58,,S,10,,"Devon, England Wichita, KS"
766,3,0,male,25.0,0,0,7.9,,S,,,
767,3,0,male,,0,0,7.9,,S,,,
768,3,0,male,,0,0,7.9,,S,,,"Bulgaria Coon Rapids, IA"
769,3,0,male,22.0,0,0,7.25,,S,,,
770,3,0,male,36.0,0,0,7.25,,S,,,
771,3,1,female,19.0,0,0,7.88,,Q,C,,"Kilmacowen, Co Sligo, Ireland New York, NY"
772,3,0,male,17.0,0,0,7.9,,S,,,
773,3,0,male,42.0,0,0,8.66,,S,,,
774,3,0,male,43.0,0,0,7.9,,S,,,
775,3,0,male,,0,0,7.23,,C,,,
776,3,0,male,32.0,0,0,7.75,,Q,,,"Ireland New York, NY"
777,3,1,male,19.0,0,0,8.05,,S,B,,"England Oglesby, IL"
778,3,1,female,30.0,0,0,12.48,,S,13,,"Union Hill, NJ"
779,3,0,female,24.0,0,0,7.75,,Q,,,"Ireland New York, NY"
780,3,1,female,23.0,0,0,8.05,,S,,,"London New York, NY"
781,3,0,male,33.0,0,0,7.9,,C,,51.0,"Austria Niagara Falls, NY"
782,3,0,male,65.0,0,0,7.75,,Q,,,
783,3,1,male,24.0,0,0,7.55,,S,D,,"England Albion, NY"
784,3,0,male,23.0,1,0,13.9,,S,,,"West Haven, CT"
785,3,1,female,22.0,1,0,13.9,,S,16,,"West Haven, CT"
786,3,0,male,18.0,0,0,7.78,,S,,,"Tofta, Sweden Joliet, IL"
787,3,0,male,16.0,0,0,7.78,,S,,,"Karberg, Sweden Jerome Junction, AZ"
788,3,0,male,45.0,0,0,6.98,,S,,,"Effington Rut, SD"
789,3,0,male,,0,0,7.23,,C,,,
790,3,0,male,39.0,0,2,7.23,,C,,,"Syria Ottawa, ON"
791,3,0,male,17.0,1,1,7.23,,C,,,
792,3,0,male,15.0,1,1,7.23,,C,,,Syria
793,3,0,male,47.0,0,0,7.25,,S,,,"Illinois, USA"
794,3,1,female,5.0,0,0,12.48,,S,13,,"New York, NY"
795,3,0,male,,0,0,7.23,,C,,,
796,3,0,male,40.5,0,0,15.1,,S,,187.0,
797,3,0,male,40.5,0,0,7.75,,Q,,68.0,"Aughnacliff, Co Longford, Ireland New York, NY"
798,3,1,male,,0,0,7.05,,S,15,,"Italy Philadelphia, PA"
799,3,0,male,18.0,0,0,7.8,,S,,,
800,3,0,female,,0,0,7.75,,Q,,,
801,3,0,male,,0,0,7.75,,Q,,,
802,3,0,male,,0,0,6.95,,Q,,,
803,3,0,male,26.0,0,0,7.88,,Q,,,"Ireland Chicago, IL"
804,3,0,male,,0,0,7.75,,Q,,,Ireland
805,3,1,male,,0,0,56.5,,S,13,,"Hong Kong New York, NY"
806,3,0,female,21.0,2,2,34.38,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
807,3,0,female,9.0,2,2,34.38,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
808,3,0,male,,0,0,8.05,,S,,,"Bridgwater, Somerset, England"
809,3,0,male,18.0,2,2,34.38,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
810,3,0,male,16.0,1,3,34.38,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
811,3,0,female,48.0,1,3,34.38,,S,,,"Rotherfield, Sussex, England Essex Co, MA"
812,3,0,male,,0,0,7.75,,Q,,,"Ireland New York, NY"
813,3,0,male,,0,0,7.25,,S,,,
814,3,0,male,25.0,0,0,7.74,,Q,,,"New York, NY"
815,3,0,male,,0,0,14.5,,S,,,
816,3,0,male,,0,0,7.9,,C,,,
817,3,0,male,22.0,0,0,8.05,,S,,47.0,
818,3,1,female,16.0,0,0,7.73,,Q,16,,"Co Longford, Ireland New York, NY"
819,3,1,female,,0,0,7.75,,Q,13,,"Co Clare, Ireland Washington, DC"
820,3,1,male,9.0,0,2,20.53,,S,C D,,"Strood, Kent, England Detroit, MI"
821,3,0,male,33.0,1,1,20.53,,S,,,"Strood, Kent, England Detroit, MI"
822,3,0,male,41.0,0,0,7.85,,S,,,"Philadelphia, PA"
823,3,1,female,31.0,1,1,20.53,,S,C D,,"Strood, Kent, England Detroit, MI"
824,3,0,male,38.0,0,0,7.05,,S,,,Portugal
825,3,0,male,9.0,5,2,46.9,,S,,,"Wiltshire, England Niagara Falls, NY"
826,3,0,male,1.0,5,2,46.9,,S,,,"Wiltshire, England Niagara Falls, NY"
827,3,0,male,11.0,5,2,46.9,,S,,,"Wiltshire, England Niagara Falls, NY"
828,3,0,female,10.0,5,2,46.9,,S,,,"Wiltshire, England Niagara Falls, NY"
829,3,0,female,16.0,5,2,46.9,,S,,,"Wiltshire, England Niagara Falls, NY"
830,3,0,male,14.0,5,2,46.9,,S,,,"Wiltshire, England Niagara Falls, NY"
831,3,0,male,40.0,1,6,46.9,,S,,,"Wiltshire, England Niagara Falls, NY"
832,3,0,female,43.0,1,6,46.9,,S,,,"Wiltshire, England Niagara Falls, NY"
833,3,0,male,51.0,0,0,8.05,,S,,,"Dorking, Surrey, England"
834,3,0,male,32.0,0,0,8.36,,S,,,"Foresvik, Norway Portland, ND"
835,3,0,male,,0,0,8.05,,S,,,
836,3,0,male,20.0,0,0,9.85,,S,,,"Waukegan, Chicago, IL"
837,3,0,male,37.0,2,0,7.93,,S,,98.0,"Ruotsinphytaa, Finland New York, NY"
838,3,0,male,28.0,2,0,7.93,,S,,,"Ruotsinphytaa, Finland New York, NY"
839,3,0,male,19.0,0,0,7.78,,S,,,"Myren, Sweden New York, NY"
840,3,0,female,24.0,0,0,8.85,,S,,,
841,3,0,female,17.0,0,0,7.73,,Q,,,
842,3,0,male,,1,0,19.97,,S,,,
843,3,0,male,,1,0,19.97,,S,,,
844,3,0,male,28.0,1,0,15.85,,S,,,
845,3,1,female,24.0,1,0,15.85,,S,15,,
846,3,0,male,20.0,0,0,9.5,,S,,,
847,3,0,male,23.5,0,0,7.23,,C,,188.0,
848,3,0,male,41.0,2,0,14.11,,S,,,
849,3,0,male,26.0,1,0,7.85,,S,,,
850,3,0,male,21.0,0,0,7.85,,S,,69.0,
851,3,1,female,45.0,1,0,14.11,,S,11,,
852,3,0,female,,0,0,7.55,,S,,,
853,3,0,male,25.0,0,0,7.25,,S,B,,
854,3,0,male,,0,0,6.86,,Q,,,
855,3,0,male,11.0,0,0,18.79,,C,,,
856,3,1,female,,0,0,7.75,,Q,16,,
857,3,1,male,27.0,0,0,6.98,,S,15,,
858,3,1,male,,0,0,56.5,,S,C,,
859,3,0,female,18.0,0,0,6.75,,Q,,,
860,3,1,female,26.0,0,0,7.93,,S,,,
861,3,0,female,23.0,0,0,7.93,,S,,,
862,3,1,female,22.0,0,0,8.96,,S,C,,
863,3,0,male,28.0,0,0,7.9,,S,,306.0,
864,3,0,female,28.0,0,0,7.78,,S,,,
865,3,0,female,,0,0,7.75,,Q,,,
866,3,1,female,2.0,0,1,12.29,,S,15,,
867,3,1,female,22.0,1,1,12.29,,S,15,,
868,3,0,male,43.0,0,0,6.45,,S,,,
869,3,0,male,28.0,0,0,22.53,,S,,,
870,3,1,female,27.0,0,0,7.93,,S,,,
871,3,0,male,,0,0,7.75,,Q,,,
872,3,1,female,,0,0,8.05,,S,C,,
873,3,0,male,42.0,0,0,7.65,F G63,S,,120.0,
874,3,1,male,,0,0,7.89,,S,C,,
875,3,0,male,30.0,0,0,7.23,,C,,,
876,3,0,male,,0,0,7.9,,S,,,
877,3,0,female,27.0,1,0,7.93,,S,,,
878,3,0,female,25.0,1,0,7.93,,S,,,
879,3,0,male,,0,0,7.9,,S,,,
880,3,1,male,29.0,0,0,7.9,,C,15,,
881,3,1,male,21.0,0,0,7.8,,S,A,,
882,3,0,male,,0,0,7.05,,S,,,
883,3,0,male,20.0,0,0,7.85,,S,,,
884,3,0,male,48.0,0,0,7.85,,S,,,
885,3,0,male,17.0,1,0,7.05,,S,,,
886,3,1,female,,0,0,7.75,,Q,D,,
887,3,1,male,,0,0,8.11,,S,13,,
888,3,0,male,34.0,0,0,6.5,,S,,143.0,
889,3,1,male,26.0,0,0,7.78,,S,15,,
890,3,0,male,22.0,0,0,7.8,,S,,156.0,
891,3,0,male,33.0,0,0,8.65,,S,,285.0,
892,3,0,male,31.0,0,0,7.78,,S,,,
893,3,0,male,29.0,0,0,7.85,,S,,,
894,3,1,male,4.0,1,1,11.13,,S,15,,
895,3,1,female,1.0,1,1,11.13,,S,15,,
896,3,0,male,49.0,0,0,0.0,,S,,,
897,3,0,male,33.0,0,0,7.78,,S,,37.0,
898,3,0,male,19.0,0,0,0.0,,S,,,
899,3,1,female,27.0,0,2,11.13,,S,15,,
900,3,0,male,,1,2,23.45,,S,,,
901,3,0,female,,1,2,23.45,,S,,,
902,3,0,male,,1,2,23.45,,S,,,
903,3,0,female,,1,2,23.45,,S,,,
904,3,0,male,23.0,0,0,7.9,,S,,,
905,3,1,male,32.0,0,0,7.85,,S,15,,
906,3,0,male,27.0,0,0,7.85,,S,,,
907,3,0,female,20.0,1,0,9.83,,S,,,
908,3,0,female,21.0,1,0,9.83,,S,,,
909,3,1,male,32.0,0,0,7.93,,S,15,,
910,3,0,male,17.0,0,0,7.13,,S,,,
911,3,0,male,21.0,0,0,8.43,,S,,,
912,3,0,male,30.0,0,0,7.9,,S,,,
913,3,1,male,21.0,0,0,7.8,,S,13,,
914,3,0,male,33.0,0,0,7.85,,S,,,
915,3,0,male,22.0,0,0,7.52,,S,,,
916,3,1,female,4.0,0,1,13.42,,C,15,,
917,3,1,male,39.0,0,1,13.42,,C,15,,
918,3,0,male,,0,0,7.23,,C,,,
919,3,0,male,18.5,0,0,7.23,,C,,58.0,
920,3,0,male,,0,0,7.75,,Q,,,
921,3,0,male,,0,0,7.25,,S,A,,
922,3,1,female,,0,0,7.75,,Q,16,,
923,3,1,female,,0,0,7.75,,Q,D,,
924,3,0,male,34.5,0,0,7.83,,Q,,70.0,
925,3,0,male,44.0,0,0,8.05,,S,,,
926,3,1,male,,0,0,7.75,,Q,,,
927,3,0,male,,1,0,14.45,,C,,,
928,3,0,female,,1,0,14.45,,C,,,
929,3,0,male,,1,0,7.75,,Q,,,
930,3,0,male,,1,0,7.75,,Q,,,
931,3,0,male,,0,0,7.74,,Q,,,
932,3,0,female,22.0,2,0,8.66,,S,,,
933,3,0,male,26.0,2,0,8.66,,S,,,
934,3,1,female,4.0,0,2,22.03,,S,2,,
935,3,1,male,29.0,3,1,22.03,,S,2,,
936,3,1,female,26.0,1,1,22.03,,S,2,,
937,3,0,female,1.0,1,1,12.18,,S,,,
938,3,0,male,18.0,1,1,7.85,,S,,,
939,3,0,female,36.0,0,2,12.18,,S,,,
940,3,0,male,,0,0,7.9,,C,,,
941,3,1,male,25.0,0,0,7.23,F E57,C,10,,
942,3,0,male,,0,0,7.23,,C,,,
943,3,0,female,37.0,0,0,9.59,,S,,,
944,3,0,male,,0,0,7.9,,S,,,
945,3,1,male,,0,0,56.5,,S,C,,
946,3,0,male,,0,0,56.5,,S,,,
947,3,1,female,22.0,0,0,7.25,,S,13,,
948,3,0,male,,0,0,7.75,,Q,,,
949,3,1,male,26.0,0,0,56.5,,S,14,,
950,3,0,male,29.0,0,0,9.48,,S,,,
951,3,0,male,29.0,0,0,7.78,,S,,,
952,3,0,male,22.0,0,0,7.78,,S,,,
953,3,1,male,22.0,0,0,7.23,,C,6,,
954,3,0,male,,3,1,25.47,,S,,,
955,3,0,female,,3,1,25.47,,S,,,
956,3,0,female,,3,1,25.47,,S,,,
957,3,0,female,,3,1,25.47,,S,,,
958,3,0,female,,0,4,25.47,,S,,,
959,3,0,male,32.0,0,0,7.93,,S,,,
960,3,0,male,34.5,0,0,6.44,,C,,196.0,
961,3,0,female,,1,0,15.5,,Q,,,
962,3,0,male,,1,0,15.5,,Q,,,
963,3,0,male,36.0,0,0,0.0,,S,,,
964,3,0,male,39.0,0,0,24.15,,S,,,
965,3,0,male,24.0,0,0,9.5,,S,,,
966,3,0,female,25.0,0,0,7.78,,S,,,
967,3,0,female,45.0,0,0,7.75,,S,,,
968,3,0,male,36.0,1,0,15.55,,S,A,,
969,3,0,female,30.0,1,0,15.55,,S,A,,
970,3,1,male,20.0,1,0,7.93,,S,15,,
971,3,0,male,,0,0,7.88,,Q,,,
972,3,0,male,28.0,0,0,56.5,,S,,,
973,3,0,male,,0,0,7.55,,S,,,
974,3,0,male,30.0,1,0,16.1,,S,,,
975,3,0,female,26.0,1,0,16.1,,S,,,
976,3,0,male,,0,0,7.88,,S,,153.0,
977,3,0,male,20.5,0,0,7.25,,S,,,
978,3,1,male,27.0,0,0,8.66,,S,15,,
979,3,0,male,51.0,0,0,7.05,,S,,,
980,3,1,female,23.0,0,0,7.85,,S,10,,
981,3,1,male,32.0,0,0,7.58,,S,15,,
982,3,0,male,,0,0,7.9,,S,,,
983,3,0,male,,0,0,7.55,,S,,,
984,3,1,female,,0,0,7.75,,Q,15,,
985,3,1,male,24.0,0,0,7.14,,S,13,,
986,3,0,male,22.0,0,0,7.13,,S,,,
987,3,0,female,,0,0,7.88,,Q,,,
988,3,0,male,,0,0,7.75,,Q,,,
989,3,0,male,,0,0,8.05,,S,,,
990,3,0,male,29.0,0,0,7.93,,S,,,
991,3,1,male,,0,0,7.23,,C,15,,
992,3,0,female,30.5,0,0,7.75,,Q,,61.0,
993,3,1,female,,0,0,7.74,,Q,16,,
994,3,0,male,,0,0,7.23,F E46,C,,,
995,3,0,male,35.0,0,0,7.9,,C,,,
996,3,0,male,33.0,0,0,7.9,,S,,,
997,3,1,female,,0,0,7.23,,C,C,,
998,3,0,male,,0,0,7.9,,C,,,
999,3,1,female,,0,0,7.75,,Q,15 16,,
1000,3,1,male,,0,0,7.75,,Q,,,
1001,3,1,female,,2,0,23.25,,Q,16,,
1002,3,1,female,,2,0,23.25,,Q,16,,
1003,3,1,male,,2,0,23.25,,Q,16,,
1004,3,1,female,,0,0,7.79,,Q,13,,
1005,3,0,male,,0,0,15.5,,Q,,,
1006,3,1,female,,0,0,7.88,,Q,13,,
1007,3,1,female,15.0,0,0,8.03,,Q,,,
1008,3,0,female,35.0,0,0,7.75,,Q,,,
1009,3,0,male,,0,0,7.75,,Q,,,
1010,3,0,male,24.0,1,0,16.1,,S,,,
1011,3,0,female,19.0,1,0,16.1,,S,,53.0,
1012,3,0,female,,0,0,7.75,,Q,,,
1013,3,0,female,,0,0,8.05,,S,,,
1014,3,0,female,,0,0,8.05,,S,,,
1015,3,0,male,55.5,0,0,8.05,,S,,201.0,
1016,3,0,male,,0,0,7.75,,Q,,,
1017,3,1,male,21.0,0,0,7.78,,S,15,,
1018,3,0,male,,0,0,8.05,,S,,,
1019,3,0,male,24.0,0,0,7.9,,S,,,
1020,3,0,male,21.0,0,0,7.9,,S,,,
1021,3,0,male,28.0,0,0,7.9,,S,,,
1022,3,0,male,,0,0,7.9,,S,,,
1023,3,1,female,,0,0,7.88,,Q,16,,
1024,3,0,male,25.0,0,0,7.65,F G73,S,,309.0,
1025,3,1,male,6.0,0,1,12.48,E121,S,14,,
1026,3,1,female,27.0,0,1,12.48,E121,S,14,,
1027,3,0,male,,0,0,8.05,,S,,,
1028,3,1,female,,1,0,24.15,,Q,16,,
1029,3,0,male,,1,0,24.15,,Q,,,
1030,3,0,male,,0,0,8.46,,Q,,,
1031,3,0,male,34.0,0,0,8.05,,S,,,
1032,3,0,male,,0,0,7.75,,Q,,,
1033,3,1,male,,0,0,7.78,,S,B,,
1034,3,1,male,,1,1,15.25,,C,C,,
1035,3,1,male,,1,1,15.25,,C,C,,
1036,3,1,female,,0,2,15.25,,C,C,,
1037,3,1,female,,0,0,7.23,,C,,,
1038,3,0,male,,0,0,8.05,,S,,,
1039,3,1,female,,0,0,7.73,,Q,16,,
1040,3,1,female,24.0,0,0,7.75,,Q,15,,
1041,3,0,male,,0,0,8.05,,S,,,
1042,3,1,female,,1,0,15.5,,Q,16,,
1043,3,1,female,,1,0,15.5,,Q,16,,
1044,3,1,female,,0,0,15.5,,Q,16,,
1045,3,0,male,18.0,0,0,7.75,,S,,,
1046,3,0,male,22.0,0,0,7.9,,S,,,
1047,3,1,female,15.0,0,0,7.23,,C,C,,
1048,3,1,female,1.0,0,2,15.74,,C,C,,
1049,3,1,male,20.0,1,1,15.74,,C,C,,
1050,3,1,female,19.0,1,1,15.74,,C,C,,
1051,3,0,male,33.0,0,0,8.05,,S,,,
1052,3,0,male,,0,0,7.9,,S,,,
1053,3,0,male,,0,0,7.23,,C,,,
1054,3,0,female,,0,0,7.75,,Q,,,
1055,3,0,male,,0,0,7.9,,S,,,
1056,3,1,male,12.0,1,0,11.24,,C,C,,
1057,3,1,female,14.0,1,0,11.24,,C,C,,
1058,3,0,female,29.0,0,0,7.93,,S,,,
1059,3,0,male,28.0,0,0,8.05,,S,,,
1060,3,1,female,18.0,0,0,7.78,,S,D,,
1061,3,1,female,26.0,0,0,7.85,,S,13,,
1062,3,0,male,21.0,0,0,7.85,,S,,,
1063,3,0,male,41.0,0,0,7.13,,S,,,"Finland Sudbury, ON"
1064,3,1,male,39.0,0,0,7.93,,S,9,,
1065,3,0,male,21.0,0,0,7.8,,S,,,
1066,3,0,male,28.5,0,0,7.23,,C,,181.0,
1067,3,1,female,22.0,0,0,7.75,,S,13,,
1068,3,0,male,61.0,0,0,6.24,,S,,,
1069,3,0,male,,1,0,15.5,,Q,,,
1070,3,0,male,,0,0,7.83,,Q,,,
1071,3,1,female,,1,0,15.5,,Q,,,
1072,3,0,male,,0,0,7.73,,Q,,,
1073,3,0,male,,0,0,7.75,,Q,,,
1074,3,0,male,,0,0,7.75,,Q,,,
1075,3,0,male,23.0,0,0,9.23,,S,,,
1076,3,0,female,,0,0,7.75,,Q,,,
1077,3,1,female,,0,0,7.75,,Q,D,,
1078,3,1,female,,0,0,7.88,,Q,,,
1079,3,1,female,22.0,0,0,7.78,,S,C,,
1080,3,1,male,,0,0,7.75,,Q,B,,
1081,3,1,female,,0,0,7.83,,Q,13,,
1082,3,1,male,9.0,0,1,3.17,,S,13,,
1083,3,0,male,28.0,0,0,22.53,,S,,173.0,
1084,3,0,male,42.0,0,1,8.4,,S,,,
1085,3,0,male,,0,0,7.31,,S,,,
1086,3,0,female,31.0,0,0,7.85,,S,,,
1087,3,0,male,28.0,0,0,7.85,,S,,,
1088,3,1,male,32.0,0,0,7.78,,S,A,,
1089,3,0,male,20.0,0,0,9.23,,S,,89.0,"Oslo, Norway Cameron, WI"
1090,3,0,female,23.0,0,0,8.66,,S,,,
1091,3,0,female,20.0,0,0,8.66,,S,,,
1092,3,0,male,20.0,0,0,8.66,,S,,,
1093,3,0,male,16.0,0,0,9.22,,S,,,
1094,3,1,female,31.0,0,0,8.68,,S,,,
1095,3,0,female,,0,0,7.63,,Q,,,
1096,3,0,male,2.0,3,1,21.08,,S,,4.0,
1097,3,0,male,6.0,3,1,21.08,,S,,,
1098,3,0,female,3.0,3,1,21.08,,S,,,
1099,3,0,female,8.0,3,1,21.08,,S,,,
1100,3,0,female,29.0,0,4,21.08,,S,,206.0,
1101,3,0,male,1.0,4,1,39.69,,S,,,
1102,3,0,male,7.0,4,1,39.69,,S,,,
1103,3,0,male,2.0,4,1,39.69,,S,,,
1104,3,0,male,16.0,4,1,39.69,,S,,,
1105,3,0,male,14.0,4,1,39.69,,S,,,
1106,3,0,female,41.0,0,5,39.69,,S,,,
1107,3,0,male,21.0,0,0,8.66,,S,,,
1108,3,0,male,19.0,0,0,14.5,,S,,,
1109,3,0,male,,0,0,8.71,,C,,,
1110,3,0,male,32.0,0,0,7.9,,S,,,
1111,3,0,male,0.75,1,1,13.78,,S,,,
1112,3,0,female,3.0,1,1,13.78,,S,,,
1113,3,0,female,26.0,0,2,13.78,,S,,,
1114,3,0,male,,0,0,7.0,,S,,,
1115,3,0,male,,0,0,7.78,,S,,,
1116,3,0,male,,0,0,8.05,,S,,,
1117,3,0,male,21.0,0,0,7.93,,S,,,
1118,3,0,male,25.0,0,0,7.93,,S,,,
1119,3,0,male,22.0,0,0,7.25,,S,,,
1120,3,1,male,25.0,1,0,7.78,,S,15,,
1121,3,1,male,,1,1,22.36,,C,C,,
1122,3,1,female,,1,1,22.36,F E69,C,D,,
1123,3,1,female,,0,2,22.36,,C,D,,
1124,3,0,female,,0,0,8.14,,Q,,,
1125,3,0,male,24.0,0,0,8.05,,S,,,
1126,3,0,female,28.0,0,0,7.9,,S,,,
1127,3,0,male,19.0,0,0,7.9,,S,,,
1128,3,0,male,,0,0,7.9,,S,,,
1129,3,0,male,25.0,1,0,7.78,,S,,,
1130,3,0,female,18.0,0,0,7.78,,S,,,
1131,3,1,male,32.0,0,0,8.05,E10,S,9,,
1132,3,0,male,,0,0,7.9,,S,,,
1133,3,0,male,17.0,0,0,8.66,,S,,,
1134,3,0,male,24.0,0,0,8.66,,S,,,
1135,3,0,male,,0,0,7.9,,S,,,
1136,3,0,female,,0,0,8.11,,S,,,
1137,3,0,male,,0,0,7.23,,C,,,
1138,3,0,male,,0,0,7.25,,S,,,
1139,3,0,male,38.0,0,0,7.9,,S,,,
1140,3,0,male,21.0,0,0,8.05,,S,,,
1141,3,0,male,10.0,4,1,29.13,,Q,,,
1142,3,0,male,4.0,4,1,29.13,,Q,,,
1143,3,0,male,7.0,4,1,29.13,,Q,,,
1144,3,0,male,2.0,4,1,29.13,,Q,,,
1145,3,0,male,8.0,4,1,29.13,,Q,,,
1146,3,0,female,39.0,0,5,29.13,,Q,,327.0,
1147,3,0,female,22.0,0,0,39.69,,S,,,
1148,3,0,male,35.0,0,0,7.13,,S,,,
1149,3,1,female,,0,0,7.72,,Q,13,,
1150,3,0,male,,0,0,14.5,,S,,,
1151,3,0,female,,0,0,14.5,,S,,,
1152,3,0,male,50.0,1,0,14.5,,S,,119.0,
1153,3,0,female,47.0,1,0,14.5,,S,,7.0,
1154,3,0,male,,0,0,8.05,,S,,,
1155,3,0,male,,0,0,7.78,,S,,,
1156,3,0,female,2.0,1,1,20.21,,S,,,
1157,3,0,male,18.0,1,1,20.21,,S,,,
1158,3,0,female,41.0,0,2,20.21,,S,,,
1159,3,1,female,,0,0,8.05,,S,C,,
1160,3,0,male,50.0,0,0,8.05,,S,,,
1161,3,0,male,16.0,0,0,8.05,,S,,,
1162,3,1,male,,0,0,7.75,,Q,14,,
1163,3,0,male,,0,0,24.15,,Q,,,
1164,3,0,male,,0,0,7.23,,C,,,
1165,3,0,male,25.0,0,0,7.23,,C,,,
1166,3,0,male,,0,0,7.23,,C,,,
1167,3,0,male,,0,0,7.73,,Q,,,
1168,3,0,male,,0,0,7.58,,S,,,
1169,3,0,male,38.5,0,0,7.25,,S,,32.0,
1170,3,0,male,,8,2,69.55,,S,,,
1171,3,0,male,14.5,8,2,69.55,,S,,67.0,
1172,3,0,female,,8,2,69.55,,S,,,
1173,3,0,female,,8,2,69.55,,S,,,
1174,3,0,female,,8,2,69.55,,S,,,
1175,3,0,female,,8,2,69.55,,S,,,
1176,3,0,male,,8,2,69.55,,S,,,
1177,3,0,male,,8,2,69.55,,S,,,
1178,3,0,male,,8,2,69.55,,S,,,
1179,3,0,male,,1,9,69.55,,S,,,
1180,3,0,female,,1,9,69.55,,S,,,
1181,3,0,male,24.0,0,0,9.33,,S,,,
1182,3,1,female,21.0,0,0,7.65,,S,C,,
1183,3,0,male,39.0,0,0,7.93,,S,,,
1184,3,0,male,,2,0,21.68,,C,,,
1185,3,0,male,,2,0,21.68,,C,,,
1186,3,0,male,,2,0,21.68,,C,,,
1187,3,1,female,1.0,1,1,16.7,G6,S,13,,
1188,3,1,female,24.0,0,2,16.7,G6,S,13,,
1189,3,1,female,4.0,1,1,16.7,G6,S,13,,
1190,3,1,male,25.0,0,0,9.5,,S,11,,
1191,3,0,male,20.0,0,0,8.05,,S,,,
1192,3,0,male,24.5,0,0,8.05,,S,,284.0,
1193,3,0,male,,0,0,7.73,,Q,,,
1194,3,0,male,,0,0,7.9,,S,,,
1195,3,0,male,,0,0,7.75,,Q,,,
1196,3,1,male,29.0,0,0,9.5,,S,11,,
1197,3,0,male,,0,0,15.1,,S,,,
1198,3,1,female,,0,0,7.78,,Q,,,
1199,3,0,male,,0,0,8.05,,S,,,
1200,3,0,male,,0,0,8.05,,S,,,
1201,3,0,male,22.0,0,0,7.23,,C,,,
1202,3,0,male,,0,0,8.05,,S,,,
1203,3,0,male,40.0,0,0,7.9,,S,,,
1204,3,0,male,21.0,0,0,7.93,,S,,,
1205,3,1,female,18.0,0,0,7.5,,S,16,,
1206,3,0,male,4.0,3,2,27.9,,S,,,
1207,3,0,male,10.0,3,2,27.9,,S,,,
1208,3,0,female,9.0,3,2,27.9,,S,,,
1209,3,0,female,2.0,3,2,27.9,,S,,,
1210,3,0,male,40.0,1,4,27.9,,S,,,
1211,3,0,female,45.0,1,4,27.9,,S,,,
1212,3,0,male,,0,0,7.9,,S,,,
1213,3,0,male,,0,0,8.05,,S,,,
1214,3,0,male,,0,0,8.66,,S,,,
1215,3,0,male,,0,0,7.75,,Q,,,
1216,3,1,female,,0,0,7.73,,Q,13,,
1217,3,0,male,19.0,0,0,7.65,F G73,S,,,
